Postcode,Locality,State,Longitude,Latitude,SA3,SA3 Name,SA4,SA4 Name,Region
3068,CLIFTON HILL,VIC,144.98622,-37.790974,20607.0,Yarra,206.0,Melbourne - Inner,R1
3068,FITZROY NORTH,VIC,144.98622,-37.790974,20607.0,Yarra,206.0,Melbourne - Inner,R1
3070,NORTHCOTE,VIC,144.999745,-37.774064,20607.0,Yarra,206.0,Melbourne - Inner,R1
3070,NORTHCOTE SOUTH,VIC,144.999745,-37.774064,20607.0,Yarra,206.0,Melbourne - Inner,R1
3071,THORNBURY,VIC,145.00700600000002,-37.759426,20602.0,Darebin - South,206.0,Melbourne - Inner,R1
3072,NORTHLAND CENTRE,VIC,145.005702,-37.742470000000004,20902.0,Darebin - North,209.0,Melbourne - North East,R1
3072,PRESTON,VIC,145.005702,-37.742470000000004,20902.0,Darebin - North,209.0,Melbourne - North East,R1
3072,PRESTON LOWER,VIC,145.005702,-37.742470000000004,20902.0,Darebin - North,209.0,Melbourne - North East,R1
3072,PRESTON SOUTH,VIC,145.005702,-37.742470000000004,20902.0,Darebin - North,209.0,Melbourne - North East,R1
3072,PRESTON WEST,VIC,145.005702,-37.742470000000004,20902.0,Darebin - North,209.0,Melbourne - North East,R1
3073,KEON PARK,VIC,145.005955,-37.712474,20902.0,Darebin - North,209.0,Melbourne - North East,R1
3073,RESERVOIR,VIC,145.005955,-37.712474,20902.0,Darebin - North,209.0,Melbourne - North East,R1
3073,RESERVOIR EAST,VIC,145.005955,-37.712474,20902.0,Darebin - North,209.0,Melbourne - North East,R1
3073,RESERVOIR NORTH,VIC,145.005955,-37.712474,20902.0,Darebin - North,209.0,Melbourne - North East,R1
3073,RESERVOIR SOUTH,VIC,145.005955,-37.712474,20902.0,Darebin - North,209.0,Melbourne - North East,R1
3074,THOMASTOWN,VIC,145.006644,-37.684684000000004,21005.0,Tullamarine - Broadmeadows,210.0,Melbourne - North West,R1
3075,LALOR,VIC,145.002679,-37.66607,20904.0,Whittlesea - Wallan,209.0,Melbourne - North East,R1
3075,LALOR PLAZA,VIC,145.002679,-37.66607,20904.0,Whittlesea - Wallan,209.0,Melbourne - North East,R1
3076,EPPING,VIC,145.02213700000001,-37.643598,20904.0,Whittlesea - Wallan,209.0,Melbourne - North East,R1
3078,ALPHINGTON,VIC,145.025853,-37.778298,20607.0,Yarra,206.0,Melbourne - Inner,R1
3078,FAIRFIELD,VIC,145.025853,-37.778298,20607.0,Yarra,206.0,Melbourne - Inner,R1
3079,IVANHOE,VIC,145.048573,-37.772675,20901.0,Banyule,209.0,Melbourne - North East,R1
3079,IVANHOE EAST,VIC,145.048573,-37.772675,20901.0,Banyule,209.0,Melbourne - North East,R1
3079,IVANHOE NORTH,VIC,145.048573,-37.772675,20901.0,Banyule,209.0,Melbourne - North East,R1
3081,BELLFIELD,VIC,145.046401,-37.743008,20901.0,Banyule,209.0,Melbourne - North East,R1
3081,HEIDELBERG HEIGHTS,VIC,145.046401,-37.743008,20901.0,Banyule,209.0,Melbourne - North East,R1
3081,HEIDELBERG WEST,VIC,145.046401,-37.743008,20901.0,Banyule,209.0,Melbourne - North East,R1
3082,MILL PARK,VIC,145.065658,-37.664858,20904.0,Whittlesea - Wallan,209.0,Melbourne - North East,R1
3083,BUNDOORA,VIC,145.056223,-37.701346,20904.0,Whittlesea - Wallan,209.0,Melbourne - North East,R1
3083,KINGSBURY,VIC,145.056223,-37.701346,20904.0,Whittlesea - Wallan,209.0,Melbourne - North East,R1
3083,LA TROBE UNIVERSITY,VIC,145.056223,-37.701346,20904.0,Whittlesea - Wallan,209.0,Melbourne - North East,R1
3084,BANYULE,VIC,145.082685,-37.744406,20901.0,Banyule,209.0,Melbourne - North East,R1
3084,EAGLEMONT,VIC,145.082685,-37.744406,20901.0,Banyule,209.0,Melbourne - North East,R1
3084,HEIDELBERG,VIC,145.082685,-37.744406,20901.0,Banyule,209.0,Melbourne - North East,R1
3084,ROSANNA,VIC,145.082685,-37.744406,20901.0,Banyule,209.0,Melbourne - North East,R1
3084,VIEWBANK,VIC,145.082685,-37.744406,20901.0,Banyule,209.0,Melbourne - North East,R1
3085,MACLEOD,VIC,145.06988,-37.724398,20902.0,Darebin - North,209.0,Melbourne - North East,R1
3085,MACLEOD WEST,VIC,145.06988,-37.724398,20902.0,Darebin - North,209.0,Melbourne - North East,R1
3085,YALLAMBIE,VIC,145.06988,-37.724398,20902.0,Darebin - North,209.0,Melbourne - North East,R1
3086,LA TROBE UNIVERSITY,VIC,145.04701200000002,-37.721328,20902.0,Darebin - North,209.0,Melbourne - North East,R1
3087,WATSONIA,VIC,145.082426,-37.711787,20903.0,Nillumbik - Kinglake,209.0,Melbourne - North East,R1
3087,WATSONIA NORTH,VIC,145.082426,-37.711787,20903.0,Nillumbik - Kinglake,209.0,Melbourne - North East,R1
3088,BRIAR HILL,VIC,145.108339,-37.700175,20903.0,Nillumbik - Kinglake,209.0,Melbourne - North East,R1
3088,GREENSBOROUGH,VIC,145.108339,-37.700175,20903.0,Nillumbik - Kinglake,209.0,Melbourne - North East,R1
3088,SAINT HELENA,VIC,145.108339,-37.700175,20903.0,Nillumbik - Kinglake,209.0,Melbourne - North East,R1
3088,ST HELENA,VIC,145.1294801,-37.68949912,20903.0,Nillumbik - Kinglake,209.0,Melbourne - North East,R1
3089,DIAMOND CREEK,VIC,145.15036899999998,-37.667713,20903.0,Nillumbik - Kinglake,209.0,Melbourne - North East,R1
3090,PLENTY,VIC,145.107802,-37.668408,20903.0,Nillumbik - Kinglake,209.0,Melbourne - North East,R1
3091,YARRAMBAT,VIC,145.136688,-37.637478,20903.0,Nillumbik - Kinglake,209.0,Melbourne - North East,R1
3093,LOWER PLENTY,VIC,145.115208,-37.73919,20901.0,Banyule,209.0,Melbourne - North East,R1
3094,MONTMORENCY,VIC,145.124727,-37.719759,20901.0,Banyule,209.0,Melbourne - North East,R1
3095,ELTHAM,VIC,145.158579,-37.713299,20903.0,Nillumbik - Kinglake,209.0,Melbourne - North East,R1
3095,ELTHAM NORTH,VIC,145.158579,-37.713299,20903.0,Nillumbik - Kinglake,209.0,Melbourne - North East,R1
3095,RESEARCH,VIC,145.158579,-37.713299,20903.0,Nillumbik - Kinglake,209.0,Melbourne - North East,R1
3096,WATTLE GLEN,VIC,145.185826,-37.670851,20903.0,Nillumbik - Kinglake,209.0,Melbourne - North East,R1
3097,BEND OF ISLANDS,VIC,145.22420400000001,-37.695254,20903.0,Nillumbik - Kinglake,209.0,Melbourne - North East,R3
3097,KANGAROO GROUND,VIC,145.22420400000001,-37.695254,20903.0,Nillumbik - Kinglake,209.0,Melbourne - North East,R3
3097,WATSONS CREEK,VIC,145.22420400000001,-37.695254,20903.0,Nillumbik - Kinglake,209.0,Melbourne - North East,R3
3099,ARTHURS CREEK,VIC,145.192854,-37.592101,20903.0,Nillumbik - Kinglake,209.0,Melbourne - North East,R3
3099,COTTLES BRIDGE,VIC,145.192854,-37.592101,20903.0,Nillumbik - Kinglake,209.0,Melbourne - North East,R3
3099,HURSTBRIDGE,VIC,145.192854,-37.592101,20903.0,Nillumbik - Kinglake,209.0,Melbourne - North East,R3
3099,NUTFIELD,VIC,145.192854,-37.592101,20903.0,Nillumbik - Kinglake,209.0,Melbourne - North East,R3
3099,STRATHEWEN,VIC,145.192854,-37.592101,20903.0,Nillumbik - Kinglake,209.0,Melbourne - North East,R3
3101,COTHAM,VIC,145.036575,-37.807396999999995,20701.0,Boroondara,207.0,Melbourne - Inner East,R1
3101,KEW,VIC,145.036575,-37.807396999999995,20701.0,Boroondara,207.0,Melbourne - Inner East,R1
3102,KEW EAST,VIC,145.05219,-37.793805,20701.0,Boroondara,207.0,Melbourne - Inner East,R1
3103,BALWYN,VIC,145.074116,-37.811738,20701.0,Boroondara,207.0,Melbourne - Inner East,R1
3103,BALWYN EAST,VIC,145.074116,-37.811738,20701.0,Boroondara,207.0,Melbourne - Inner East,R1
3103,DEEPDENE,VIC,145.0658595,-37.81141396,20701.0,Boroondara,207.0,Melbourne - Inner East,R1
3104,BALWYN NORTH,VIC,145.08171399999998,-37.793695,20703.0,Whitehorse - West,207.0,Melbourne - Inner East,R1
3104,GREYTHORN,VIC,145.08171399999998,-37.793695,20703.0,Whitehorse - West,207.0,Melbourne - Inner East,R1
3105,BULLEEN,VIC,145.08480600000001,-37.772477,20901.0,Banyule,209.0,Melbourne - North East,R1
3106,TEMPLESTOWE,VIC,145.142675,-37.758334999999995,20702.0,Manningham - West,207.0,Melbourne - Inner East,R1
3107,TEMPLESTOWE LOWER,VIC,145.110677,-37.765225,20702.0,Manningham - West,207.0,Melbourne - Inner East,R1
3108,DONCASTER,VIC,145.125797,-37.786429,20703.0,Whitehorse - West,207.0,Melbourne - Inner East,R1
3109,DONCASTER EAST,VIC,145.161649,-37.784786,21102.0,Manningham - East,211.0,Melbourne - Outer East,R1
3109,DONCASTER HEIGHTS,VIC,145.161649,-37.784786,21102.0,Manningham - East,211.0,Melbourne - Outer East,R1
3109,THE PINES,VIC,145.161649,-37.784786,21102.0,Manningham - East,211.0,Melbourne - Outer East,R1
3111,DONVALE,VIC,145.18633400000002,-37.794053999999996,21102.0,Manningham - East,211.0,Melbourne - Outer East,R1
3113,NORTH WARRANDYTE,VIC,145.204689,-37.752123,21102.0,Manningham - East,211.0,Melbourne - Outer East,R1
3113,WARRANDYTE,VIC,145.204689,-37.752123,21102.0,Manningham - East,211.0,Melbourne - Outer East,R1
3114,PARK ORCHARDS,VIC,145.212599,-37.778595,21103.0,Maroondah,211.0,Melbourne - Outer East,R1
3115,WONGA PARK,VIC,145.26758600000002,-37.736734000000006,21103.0,Maroondah,211.0,Melbourne - Outer East,R1
3116,CHIRNSIDE PARK,VIC,145.313086,-37.737629,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R1
3121,BURNLEY,VIC,145.00178799999998,-37.823303,20607.0,Yarra,206.0,Melbourne - Inner,R1
3121,BURNLEY NORTH,VIC,145.00709799999998,-37.826869,20607.0,Yarra,206.0,Melbourne - Inner,R1
3121,CREMORNE,VIC,145.00178799999998,-37.823303,20607.0,Yarra,206.0,Melbourne - Inner,R1
3121,RICHMOND,VIC,145.00178799999998,-37.823303,20607.0,Yarra,206.0,Melbourne - Inner,R1
3121,RICHMOND EAST,VIC,145.00178799999998,-37.823303,20607.0,Yarra,206.0,Melbourne - Inner,R1
3121,RICHMOND NORTH,VIC,145.00178799999998,-37.823303,20607.0,Yarra,206.0,Melbourne - Inner,R1
3121,RICHMOND SOUTH,VIC,145.00178799999998,-37.823303,20607.0,Yarra,206.0,Melbourne - Inner,R1
3122,AUBURN SOUTH,VIC,145.03060200000002,-37.822725,20804.0,Stonnington - East,208.0,Melbourne - Inner South,R1
3122,HAWTHORN,VIC,145.03060200000002,-37.822725,20804.0,Stonnington - East,208.0,Melbourne - Inner South,R1
3122,HAWTHORN NORTH,VIC,145.03060200000002,-37.822725,20804.0,Stonnington - East,208.0,Melbourne - Inner South,R1
3122,HAWTHORN WEST,VIC,145.03060200000002,-37.822725,20804.0,Stonnington - East,208.0,Melbourne - Inner South,R1
3123,AUBURN,VIC,145.04941499999998,-37.829752,20701.0,Boroondara,207.0,Melbourne - Inner East,R1
3123,HAWTHORN EAST,VIC,145.04941499999998,-37.829752,20701.0,Boroondara,207.0,Melbourne - Inner East,R1
3124,CAMBERWELL,VIC,145.06819099999998,-37.840866999999996,20701.0,Boroondara,207.0,Melbourne - Inner East,R1
3124,CAMBERWELL NORTH,VIC,145.06819099999998,-37.840866999999996,20701.0,Boroondara,207.0,Melbourne - Inner East,R1
3124,CAMBERWELL SOUTH,VIC,145.06819099999998,-37.840866999999996,20701.0,Boroondara,207.0,Melbourne - Inner East,R1
3124,CAMBERWELL WEST,VIC,145.06819099999998,-37.840866999999996,20701.0,Boroondara,207.0,Melbourne - Inner East,R1
3124,HARTWELL,VIC,145.06819099999998,-37.840866999999996,20701.0,Boroondara,207.0,Melbourne - Inner East,R1
3124,MIDDLE CAMBERWELL,VIC,145.06819099999998,-37.840866999999996,20701.0,Boroondara,207.0,Melbourne - Inner East,R1
3125,BENNETTSWOOD,VIC,145.101,-37.851304999999996,21205.0,Monash,212.0,Melbourne - South East,R1
3125,BURWOOD,VIC,145.101,-37.851304999999996,21205.0,Monash,212.0,Melbourne - South East,R1
3125,SURREY HILLS SOUTH,VIC,145.101,-37.851304999999996,21205.0,Monash,212.0,Melbourne - South East,R1
3126,CAMBERWELL EAST,VIC,145.075748,-37.827203000000004,20701.0,Boroondara,207.0,Melbourne - Inner East,R1
3126,CANTERBURY,VIC,145.075748,-37.827203000000004,20701.0,Boroondara,207.0,Melbourne - Inner East,R1
3127,MONT ALBERT,VIC,145.097236,-37.825173,20703.0,Whitehorse - West,207.0,Melbourne - Inner East,R1
3127,SURREY HILLS,VIC,145.097236,-37.825173,20703.0,Whitehorse - West,207.0,Melbourne - Inner East,R1
3127,SURREY HILLS NORTH,VIC,145.097236,-37.825173,20703.0,Whitehorse - West,207.0,Melbourne - Inner East,R1
3128,BOX HILL,VIC,145.122393,-37.828866,20703.0,Whitehorse - West,207.0,Melbourne - Inner East,R1
3128,BOX HILL CENTRAL,VIC,145.122393,-37.828866,20703.0,Whitehorse - West,207.0,Melbourne - Inner East,R1
3128,BOX HILL SOUTH,VIC,145.122393,-37.828866,20703.0,Whitehorse - West,207.0,Melbourne - Inner East,R1
3128,HOUSTON,VIC,145.122393,-37.828866,20703.0,Whitehorse - West,207.0,Melbourne - Inner East,R1
3128,WATTLE PARK,VIC,145.122393,-37.828866,20703.0,Whitehorse - West,207.0,Melbourne - Inner East,R1
3129,BOX HILL NORTH,VIC,145.12508400000002,-37.806965000000005,20703.0,Whitehorse - West,207.0,Melbourne - Inner East,R1
3129,KERRIMUIR,VIC,145.12508400000002,-37.806965000000005,20703.0,Whitehorse - West,207.0,Melbourne - Inner East,R1
3129,MONT ALBERT NORTH,VIC,145.12508400000002,-37.806965000000005,20703.0,Whitehorse - West,207.0,Melbourne - Inner East,R1
3130,BLACKBURN,VIC,145.149653,-37.81805,20703.0,Whitehorse - West,207.0,Melbourne - Inner East,R1
3130,BLACKBURN NORTH,VIC,145.149653,-37.81805,20703.0,Whitehorse - West,207.0,Melbourne - Inner East,R1
3130,BLACKBURN SOUTH,VIC,145.149653,-37.81805,20703.0,Whitehorse - West,207.0,Melbourne - Inner East,R1
3130,LABURNUM,VIC,145.149653,-37.81805,20703.0,Whitehorse - West,207.0,Melbourne - Inner East,R1
3131,BRENTFORD SQUARE,VIC,145.174489,-37.817797999999996,21104.0,Whitehorse - East,211.0,Melbourne - Outer East,R1
3131,FOREST HILL,VIC,145.174489,-37.817797999999996,21104.0,Whitehorse - East,211.0,Melbourne - Outer East,R1
3131,NUNAWADING,VIC,145.174489,-37.817797999999996,21104.0,Whitehorse - East,211.0,Melbourne - Outer East,R1
3132,MITCHAM,VIC,145.196686,-37.819221999999996,21104.0,Whitehorse - East,211.0,Melbourne - Outer East,R1
3132,MITCHAM NORTH,VIC,145.196686,-37.819221999999996,21104.0,Whitehorse - East,211.0,Melbourne - Outer East,R1
3132,RANGEVIEW,VIC,145.196686,-37.819221999999996,21104.0,Whitehorse - East,211.0,Melbourne - Outer East,R1
3133,VERMONT,VIC,145.192303,-37.848786,21104.0,Whitehorse - East,211.0,Melbourne - Outer East,R1
3133,VERMONT SOUTH,VIC,145.192303,-37.848786,21104.0,Whitehorse - East,211.0,Melbourne - Outer East,R1
3134,HEATHWOOD,VIC,145.257929,-37.823058,21104.0,Whitehorse - East,211.0,Melbourne - Outer East,R1
3134,RINGWOOD,VIC,145.232557,-37.796091,21104.0,Whitehorse - East,211.0,Melbourne - Outer East,R1
3134,RINGWOOD NORTH,VIC,145.232557,-37.796091,21104.0,Whitehorse - East,211.0,Melbourne - Outer East,R1
3134,WARRANDYTE SOUTH,VIC,145.232557,-37.796091,21104.0,Whitehorse - East,211.0,Melbourne - Outer East,R1
3134,WARRANWOOD,VIC,145.232557,-37.796091,21104.0,Whitehorse - East,211.0,Melbourne - Outer East,R1
3135,BEDFORD ROAD,VIC,145.248209,-37.819594,21103.0,Maroondah,211.0,Melbourne - Outer East,R1
3135,HEATHMONT,VIC,145.248209,-37.819594,21103.0,Maroondah,211.0,Melbourne - Outer East,R1
3135,RINGWOOD EAST,VIC,145.248209,-37.819594,21103.0,Maroondah,211.0,Melbourne - Outer East,R1
3136,CROYDON,VIC,145.282396,-37.779876,21103.0,Maroondah,211.0,Melbourne - Outer East,R1
3136,CROYDON HILLS,VIC,145.282396,-37.779876,21103.0,Maroondah,211.0,Melbourne - Outer East,R1
3136,CROYDON NORTH,VIC,145.282396,-37.779876,21103.0,Maroondah,211.0,Melbourne - Outer East,R1
3136,CROYDON SOUTH,VIC,145.282396,-37.779876,21103.0,Maroondah,211.0,Melbourne - Outer East,R1
3137,KILSYTH,VIC,145.313346,-37.819364,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R1
3137,KILSYTH SOUTH,VIC,145.313346,-37.819364,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R1
3138,MOOROOLBARK,VIC,145.322794,-37.78391,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R1
3139,BEENAK,VIC,145.53266599999998,-37.814506,21201.0,Cardinia,212.0,Melbourne - South East,R3
3139,DON VALLEY,VIC,145.53266599999998,-37.814506,21201.0,Cardinia,212.0,Melbourne - South East,R3
3139,HODDLES CREEK,VIC,145.53266599999998,-37.814506,21201.0,Cardinia,212.0,Melbourne - South East,R3
3139,LAUNCHING PLACE,VIC,145.53266599999998,-37.814506,21201.0,Cardinia,212.0,Melbourne - South East,R3
3139,SEVILLE,VIC,145.53266599999998,-37.814506,21201.0,Cardinia,212.0,Melbourne - South East,R3
3139,SEVILLE EAST,VIC,145.53266599999998,-37.814506,21201.0,Cardinia,212.0,Melbourne - South East,R3
3139,WANDIN EAST,VIC,145.53266599999998,-37.814506,21201.0,Cardinia,212.0,Melbourne - South East,R3
3139,WANDIN NORTH,VIC,145.53266599999998,-37.814506,21201.0,Cardinia,212.0,Melbourne - South East,R3
3139,WOORI YALLOCK,VIC,145.53266599999998,-37.814506,21201.0,Cardinia,212.0,Melbourne - South East,R3
3139,YELLINGBO,VIC,145.53266599999998,-37.814506,21201.0,Cardinia,212.0,Melbourne - South East,R3
3140,LILYDALE,VIC,145.36318500000002,-37.759153999999995,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R1
3141,CHAPEL STREET NORTH,VIC,144.991264,-37.840678999999994,20606.0,Stonnington - West,206.0,Melbourne - Inner,R1
3141,SOUTH YARRA,VIC,144.991264,-37.840678999999994,20606.0,Stonnington - West,206.0,Melbourne - Inner,R1
3142,HAWKSBURN,VIC,145.017732,-37.84411,20701.0,Boroondara,207.0,Melbourne - Inner East,R1
3142,TOORAK,VIC,145.017732,-37.84411,20701.0,Boroondara,207.0,Melbourne - Inner East,R1
3143,ARMADALE,VIC,145.01939299999998,-37.858918,20606.0,Stonnington - West,206.0,Melbourne - Inner,R1
3143,ARMADALE NORTH,VIC,145.01939299999998,-37.858918,20606.0,Stonnington - West,206.0,Melbourne - Inner,R1
3144,KOOYONG,VIC,145.034127,-37.857442999999996,20804.0,Stonnington - East,208.0,Melbourne - Inner South,R1
3144,MALVERN,VIC,145.034127,-37.857442999999996,20804.0,Stonnington - East,208.0,Melbourne - Inner South,R1
3144,MALVERN NORTH,VIC,145.034127,-37.857442999999996,20804.0,Stonnington - East,208.0,Melbourne - Inner South,R1
3145,CAULFIELD EAST,VIC,145.049328,-37.873557,20804.0,Stonnington - East,208.0,Melbourne - Inner South,R1
3145,CENTRAL PARK,VIC,145.049328,-37.873557,20804.0,Stonnington - East,208.0,Melbourne - Inner South,R1
3145,DARLING,VIC,145.049328,-37.873557,20804.0,Stonnington - East,208.0,Melbourne - Inner South,R1
3145,MALVERN EAST,VIC,145.049328,-37.873557,20804.0,Stonnington - East,208.0,Melbourne - Inner South,R1
3146,GLEN IRIS,VIC,145.05783300000002,-37.857116,20804.0,Stonnington - East,208.0,Melbourne - Inner South,R1
3147,ASHBURTON,VIC,145.09294599999998,-37.867864000000004,21205.0,Monash,212.0,Melbourne - South East,R1
3147,ASHWOOD,VIC,145.09294599999998,-37.867864000000004,21205.0,Monash,212.0,Melbourne - South East,R1
3148,CHADSTONE,VIC,145.090149,-37.882562,21205.0,Monash,212.0,Melbourne - South East,R1
3148,CHADSTONE CENTRE,VIC,145.090149,-37.882562,21205.0,Monash,212.0,Melbourne - South East,R1
3148,HOLMESGLEN,VIC,145.090149,-37.882562,21205.0,Monash,212.0,Melbourne - South East,R1
3148,JORDANVILLE,VIC,145.112084,-37.8736,21205.0,Monash,212.0,Melbourne - South East,R1
3149,MOUNT WAVERLEY,VIC,145.128118,-37.880748,21205.0,Monash,212.0,Melbourne - South East,R1
3149,PINEWOOD,VIC,145.128118,-37.880748,21205.0,Monash,212.0,Melbourne - South East,R1
3149,SYNDAL,VIC,145.128118,-37.880748,21205.0,Monash,212.0,Melbourne - South East,R1
3150,BRANDON PARK,VIC,145.168834,-37.914383,21205.0,Monash,212.0,Melbourne - South East,R1
3150,GLEN WAVERLEY,VIC,145.170841,-37.876968,21205.0,Monash,212.0,Melbourne - South East,R1
3150,WHEELERS HILL,VIC,145.170841,-37.876968,21205.0,Monash,212.0,Melbourne - South East,R1
3151,BURWOOD EAST,VIC,145.151119,-37.85523,20703.0,Whitehorse - West,207.0,Melbourne - Inner East,R1
3151,BURWOOD HEIGHTS,VIC,145.151119,-37.85523,20703.0,Whitehorse - West,207.0,Melbourne - Inner East,R1
3152,KNOX CITY CENTRE,VIC,145.22169499999998,-37.864951,21101.0,Knox,211.0,Melbourne - Outer East,R1
3152,WANTIRNA,VIC,145.22169499999998,-37.864951,21101.0,Knox,211.0,Melbourne - Outer East,R1
3152,WANTIRNA SOUTH,VIC,145.22169499999998,-37.864951,21101.0,Knox,211.0,Melbourne - Outer East,R1
3153,BAYSWATER,VIC,145.270141,-37.845116,21103.0,Maroondah,211.0,Melbourne - Outer East,R1
3153,BAYSWATER NORTH,VIC,145.270141,-37.845116,21103.0,Maroondah,211.0,Melbourne - Outer East,R1
3154,THE BASIN,VIC,145.31784,-37.856009,21101.0,Knox,211.0,Melbourne - Outer East,R1
3155,BORONIA,VIC,145.284418,-37.861799,21101.0,Knox,211.0,Melbourne - Outer East,R1
3156,FERNTREE GULLY,VIC,145.292895,-37.917932,21202.0,Casey - North,212.0,Melbourne - South East,R1
3156,LYSTERFIELD,VIC,145.292895,-37.917932,21202.0,Casey - North,212.0,Melbourne - South East,R1
3156,LYSTERFIELD SOUTH,VIC,145.292895,-37.917932,21202.0,Casey - North,212.0,Melbourne - South East,R1
3156,MOUNTAIN GATE,VIC,145.292895,-37.917932,21202.0,Casey - North,212.0,Melbourne - South East,R1
3156,UPPER FERNTREE GULLY,VIC,145.292895,-37.917932,21202.0,Casey - North,212.0,Melbourne - South East,R1
3158,UPWEY,VIC,145.324468,-37.910077,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R1
3159,MENZIES CREEK,VIC,145.3892,-37.921894,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R1
3159,SELBY,VIC,145.3892,-37.921894,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R1
3160,BELGRAVE,VIC,145.350821,-37.935097,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R1
3160,BELGRAVE HEIGHTS,VIC,145.350821,-37.935097,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R1
3160,BELGRAVE SOUTH,VIC,145.350821,-37.935097,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R1
3160,TECOMA,VIC,145.350821,-37.935097,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R1
3161,CAULFIELD JUNCTION,VIC,145.019929,-37.873733,20802.0,Glen Eira,208.0,Melbourne - Inner South,R1
3161,CAULFIELD NORTH,VIC,145.019929,-37.873733,20802.0,Glen Eira,208.0,Melbourne - Inner South,R1
3162,CAULFIELD,VIC,145.023394,-37.892139,20802.0,Glen Eira,208.0,Melbourne - Inner South,R1
3162,CAULFIELD SOUTH,VIC,145.023394,-37.892139,20802.0,Glen Eira,208.0,Melbourne - Inner South,R1
3162,HOPETOUN GARDENS,VIC,145.023394,-37.892139,20802.0,Glen Eira,208.0,Melbourne - Inner South,R1
3163,CARNEGIE,VIC,145.05723700000001,-37.896497,20802.0,Glen Eira,208.0,Melbourne - Inner South,R1
3163,GLEN HUNTLY,VIC,145.05723700000001,-37.896497,20802.0,Glen Eira,208.0,Melbourne - Inner South,R1
3163,MURRUMBEENA,VIC,145.05723700000001,-37.896497,20802.0,Glen Eira,208.0,Melbourne - Inner South,R1
3165,BENTLEIGH EAST,VIC,145.059426,-37.922369,20802.0,Glen Eira,208.0,Melbourne - Inner South,R1
3165,COATESVILLE,VIC,145.059426,-37.922369,20802.0,Glen Eira,208.0,Melbourne - Inner South,R1
3166,HUGHESDALE,VIC,145.089719,-37.902805,21205.0,Monash,212.0,Melbourne - South East,R1
3166,HUNTINGDALE,VIC,145.089719,-37.902805,21205.0,Monash,212.0,Melbourne - South East,R1
3166,OAKLEIGH,VIC,145.089719,-37.902805,21205.0,Monash,212.0,Melbourne - South East,R1
3166,OAKLEIGH EAST,VIC,145.089719,-37.902805,21205.0,Monash,212.0,Melbourne - South East,R1
3167,OAKLEIGH SOUTH,VIC,145.087614,-37.923345,21205.0,Monash,212.0,Melbourne - South East,R1
3168,CLAYTON,VIC,145.12665,-37.91342,21205.0,Monash,212.0,Melbourne - South East,R1
3168,NOTTING HILL,VIC,145.12665,-37.91342,21205.0,Monash,212.0,Melbourne - South East,R1
3169,CLARINDA,VIC,145.115271,-37.945149,21204.0,Dandenong,212.0,Melbourne - South East,R1
3169,CLAYTON SOUTH,VIC,145.115271,-37.945149,21204.0,Dandenong,212.0,Melbourne - South East,R1
3170,MULGRAVE,VIC,145.16785900000002,-37.920945,21205.0,Monash,212.0,Melbourne - South East,R1
3170,WAVERLEY GARDENS,VIC,145.16785900000002,-37.920945,21205.0,Monash,212.0,Melbourne - South East,R1
3171,SANDOWN VILLAGE,VIC,145.15678300000002,-37.944608,21204.0,Dandenong,212.0,Melbourne - South East,R1
3171,SPRINGVALE,VIC,145.15678300000002,-37.944608,21204.0,Dandenong,212.0,Melbourne - South East,R1
3172,DINGLEY VILLAGE,VIC,145.13465,-37.975981,21204.0,Dandenong,212.0,Melbourne - South East,R1
3172,SPRINGVALE SOUTH,VIC,145.13465,-37.975981,21204.0,Dandenong,212.0,Melbourne - South East,R1
3173,KEYSBOROUGH,VIC,145.164863,-38.006771,21204.0,Dandenong,212.0,Melbourne - South East,R1
3174,NOBLE PARK,VIC,145.17877,-37.966218,21204.0,Dandenong,212.0,Melbourne - South East,R1
3174,NOBLE PARK EAST,VIC,145.17877,-37.966218,21204.0,Dandenong,212.0,Melbourne - South East,R1
3174,NOBLE PARK NORTH,VIC,145.17877,-37.966218,21204.0,Dandenong,212.0,Melbourne - South East,R1
3175,BANGHOLME,VIC,145.208504,-38.016114,21204.0,Dandenong,212.0,Melbourne - South East,R1
3175,DANDENONG,VIC,145.208504,-38.016114,21204.0,Dandenong,212.0,Melbourne - South East,R1
3175,DANDENONG EAST,VIC,145.208504,-38.016114,21204.0,Dandenong,212.0,Melbourne - South East,R1
3175,DANDENONG NORTH,VIC,145.208504,-38.016114,21204.0,Dandenong,212.0,Melbourne - South East,R1
3175,DANDENONG SOUTH,VIC,145.208504,-38.016114,21204.0,Dandenong,212.0,Melbourne - South East,R1
3175,DUNEARN,VIC,145.208504,-38.016114,21204.0,Dandenong,212.0,Melbourne - South East,R1
